Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-elegant-solid-tone-mirror-palazzo-set-for-festive-events-image-2.jpg,2,Elegant Solid Tone Mirror Palazzo Set for Festive Events,,,,,,,,,,,,,,
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,Pink Mirror Lehenga Choli with Dupatta for Weddings,"<p>Pink Mirror Lehenga Choli with Dupatta for Weddings is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The pink lehenga choli is suitable for weddings, receptions, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Lehenga Choli</li>   <li><strong>Color:</strong> Pink</li>   <li><strong>Fabric:</strong> Net Fabric</li>   <li><strong>Work:</strong> Mirror, Sequined, Embroidery</li>   <li><strong>Includes:</strong> Three</li>   <li><strong>Occasion:</strong> weddings, receptions, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Lehenga Choli,"LuxeMia, Indian ethnic wear, Lehenga Choli, Pink, Net Fabric, Mirror, Sequined, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings-image-1.jpg,1,Pink Mirror Lehenga Choli with Dupatta for Weddings,FALSE,Pink Mirror Lehenga Choli with Dupatta for Weddings,"Pink Mirror Lehenga Choli with Dupatta for Weddings in Pink. LuxeMia lehenga choli including three for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-pink-mirror-lehenga-choli-with-dupatta-for-weddings,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,208.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,Black Mirror Lehenga Choli with Dupatta for Receptions,"<p>Black Mirror Lehenga Choli with Dupatta for Receptions from LuxeMia, selected for weddings, receptions, festive events, and special occasions.</p><h3>Key product details</h3><ul><li><strong>Color:</strong> Black</li><li><strong>Fabric:</strong> Viscose</li><li><strong>Work:</strong> Mirror, Stone, Sequined, Handwork</li><li><strong>Included pieces:</strong> Three-Piece Set (lehenga, Blouse, and Jacket)</li></ul><p><strong>Custom Measurements:</strong> Select Custom Measurements and we will follow up for your made-to-measure sizing details.</p>",LuxeMia,Apparel & Accessories > Clothing,Lehenga Choli,"LuxeMia, Lehenga Choli, Black, Viscose, Mirror, Stone, Sequined, Handwork, Indian ethnic wear, wedding outfit, festive wear",FALSE,Size,XS,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-xs,0,,0,deny,manual,116.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-image-1.jpg,1,Black Mirror Lehenga Choli with Dupatta for Receptions,FALSE,Black Mirror Lehenga Choli with Dupatta for Receptions,"Shop Black Mirror Lehenga Choli with Dupatta for Receptions from LuxeMia in sizes XS to 5XL, plus custom measurements.",Apparel & Accessories > Clothing,Female,Adult,,New,TRUE,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,S,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-s,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,M,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-m,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,L,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-l,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,XL,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,XXL,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-xxl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,3XL,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-3xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,4XL,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-4xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,5XL,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-5xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,Size,Custom Measurements,,,,,luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-custom-measurements,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-image-2.jpg,2,Black Mirror Lehenga Choli with Dupatta for Receptions,,,,,,,,,,,,,,
luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-lehenga-choli-with-dupatta-for-receptions-image-3.jpg,3,Black Mirror Lehenga Choli with Dupatta for Receptions,,,,,,,,,,,,,,
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,Black Mirror Pre-Draped Saree with Blouse for Weddings,"<p>Black Mirror Pre-Draped Saree with Blouse for Weddings is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The black pre-draped saree is suitable for weddings, receptions, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Pre-Draped Saree</li>   <li><strong>Color:</strong> Black</li>   <li><strong>Fabric:</strong> Pure Chinoon</li>   <li><strong>Work:</strong> Mirror, Stone, Moti, Sequined</li>   <li><strong>Includes:</strong> Two</li>   <li><strong>Occasion:</strong> weddings, receptions, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Pre-Draped Saree,"LuxeMia, Indian ethnic wear, Pre-Draped Saree, Black, Pure Chinoon, Mirror, Stone, Moti, Sequined, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings-image-1.jpg,1,Black Mirror Pre-Draped Saree with Blouse for Weddings,FALSE,Black Mirror Pre-Draped Saree with Blouse for Weddings,"Black Mirror Pre-Draped Saree with Blouse for Weddings in Black. LuxeMia pre-draped saree including two for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,107.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings-image-2.jpg,2,Black Mirror Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings-image-3.jpg,3,Black Mirror Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings-image-4.jpg,4,Black Mirror Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings-image-5.jpg,5,Black Mirror Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-black-mirror-pre-draped-saree-with-blouse-for-weddings-image-6.jpg,6,Black Mirror Pre-Draped Saree with Blouse for Weddings,,,,,,,,,,,,,,
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,Orange Mirror Pre-Draped Saree with Blouse for Receptions,"<p>Orange Mirror Pre-Draped Saree with Blouse for Receptions is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The orange pre-draped saree is suitable for weddings, receptions, festive events and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Pre-Draped Saree</li>   <li><strong>Color:</strong> Orange</li>   <li><strong>Fabric:</strong> Crepe</li>   <li><strong>Work:</strong> Mirror, Moti, Embroidery</li>   <li><strong>Includes:</strong> Three-Piece Set</li>   <li><strong>Occasion:</strong> weddings, receptions, festive events</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Pre-Draped Saree,"LuxeMia, Indian ethnic wear, Pre-Draped Saree, Orange, Crepe, Mirror, Moti, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions-image-4.jpg,1,Orange Mirror Pre-Draped Saree with Blouse for Receptions,FALSE,Orange Mirror Pre-Draped Saree with Blouse for Receptions,"Orange Mirror Pre-Draped Saree with Blouse for Receptions in Orange. LuxeMia pre-draped saree including three-piece set for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-orange-mirror-pre-draped-saree-with-blouse-for-receptions,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,118.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,Cream Beaded Sharara Suit for Festive Events,"<p>Cream Beaded Sharara Suit for Festive Events from LuxeMia, selected for weddings, receptions, festive events, and special occasions.</p><h3>Key product details</h3><ul><li><strong>Color:</strong> Cream</li><li><strong>Fabric:</strong> Shimmer</li><li><strong>Work:</strong> Beaded</li><li><strong>Included pieces:</strong> Three</li></ul><p><strong>Custom Measurements:</strong> Select Custom Measurements and we will follow up for your made-to-measure sizing details.</p>",LuxeMia,Apparel & Accessories > Clothing,Sharara Suit,"LuxeMia, Sharara Suit, Cream, Shimmer, Beaded, Indian ethnic wear, wedding outfit, festive wear",FALSE,Size,XS,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-xs,0,,0,deny,manual,116.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-cream-beaded-sharara-suit-for-festive-events-image-5.jpg,1,Cream Beaded Sharara Suit for Festive Events,FALSE,Cream Beaded Sharara Suit for Festive Events,"Shop Cream Beaded Sharara Suit for Festive Events from LuxeMia in sizes XS to 5XL, plus custom measurements.",Apparel & Accessories > Clothing,Female,Adult,,New,TRUE,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,S,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-s,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,M,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-m,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,L,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-l,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,XL,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,XXL,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-xxl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,3XL,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-3xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,4XL,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-4xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,5XL,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-5xl,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-cream-beaded-sharara-suit-for-festive-events,,,,,,,,Size,Custom Measurements,,,,,luxemia-cream-beaded-sharara-suit-for-festive-events-custom-measurements,0,,0,deny,manual,116.99,,TRUE,TRUE,,,,,,,,,,,,,,,kg,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,Green Mirror Palazzo Set for Festive Events,"<p>Green Mirror Palazzo Set for Festive Events is selected for LuxeMia customers looking for polished Indian ethnic wear with a boutique feel. The green palazzo set is suitable for festive occasions, parties, family functions and pairs detailed styling with an easy special-occasion silhouette.</p>  <ul>   <li><strong>Style:</strong> Palazzo Set</li>   <li><strong>Color:</strong> Green</li>   <li><strong>Fabric:</strong> Textured</li>   <li><strong>Work:</strong> Mirror, Stone, Moti, Embroidery</li>   <li><strong>Includes:</strong> Three-Piece Set</li>   <li><strong>Occasion:</strong> festive occasions, parties, family functions</li>   <li><strong>Sizes:</strong> XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, Custom Measurements</li> </ul>  <p><strong>Custom Measurements:</strong> Select ""Custom Measurements"" as your size if you would like alteration support. After placing your order, share your bust, waist, hips, shoulder, sleeve length, top length, bottom length, and height measurements during the LuxeMia fit follow-up so our team can confirm the best fit before processing.</p>  <p><em>Please note:</em> Slight color variation may occur due to lighting, photography, and screen settings.</p>",LuxeMia,Apparel & Accessories > Clothing,Palazzo Set,"LuxeMia, Indian ethnic wear, Palazzo Set, Green, Textured, Mirror, Stone, Moti, Embroidery, wedding guest outfit, festive wear, reception outfit, sangeet outfit, custom measurements",FALSE,Size,XS,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-green-mirror-palazzo-set-for-festive-events-image-1.jpg,1,Green Mirror Palazzo Set for Festive Events,FALSE,Green Mirror Palazzo Set for Festive Events,"Green Mirror Palazzo Set for Festive Events in Green. LuxeMia palazzo set including three-piece set for weddings, receptions, festive events, and custom measurements.",,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,S,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,M,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,L,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,XL,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,XXL,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,3XL,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,4XL,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,5XL,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,FALSE,Size,Custom Measurements,,,,,,0,,0,deny,manual,103.99,,TRUE,TRUE,,,,,FALSE,,,,female,adult,,new,TRUE,,lb,,,draft
luxemia-green-mirror-palazzo-set-for-festive-events,,,,,,,,,,,,,,,,,,,,,,,,,https://luxemia.shop/catalog-clean/lapink-new-arrivals/luxemia-green-mirror-palazzo-set-for-festive-events-image-2.jpg,2,Green Mirror Palazzo Set for Festive Events,,,,,,,,,,,,,,
