Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Variant Image,Variant Weight Unit
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Mustard-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-912(2).jpg,2,Embroidered Saree with Blouse Piece - Banarasi Silk - View 3,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Mustard-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-912(3).jpg,3,Embroidered Saree with Blouse Piece - Banarasi Silk - View 4,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Mustard-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-912(4).jpg,4,Embroidered Saree with Blouse Piece - Banarasi Silk - View 5,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Mustard-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-912(5).jpg,5,Embroidered Saree with Blouse Piece - Banarasi Silk - View 5,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Beige--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-910(1).jpg,6,Embroidered Saree with Blouse Piece - Banarasi Silk - View 6,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Beige--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-910(2).jpg,7,Embroidered Saree with Blouse Piece - Banarasi Silk - View 7,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Beige--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-910(3).jpg,8,Embroidered Saree with Blouse Piece - Banarasi Silk - View 8,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Beige--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-910(4).jpg,9,Embroidered Saree with Blouse Piece - Banarasi Silk - View 9,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Beige--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-910(5).jpg,10,Embroidered Saree with Blouse Piece - Banarasi Silk - View 10,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Peach-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-911(1).jpg,11,Embroidered Saree with Blouse Piece - Banarasi Silk - View 11,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Peach-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-911(2).jpg,12,Embroidered Saree with Blouse Piece - Banarasi Silk - View 12,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Peach-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-911(3).jpg,13,Embroidered Saree with Blouse Piece - Banarasi Silk - View 13,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Peach-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-911(4).jpg,14,Embroidered Saree with Blouse Piece - Banarasi Silk - View 14,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Peach-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-911(5).jpg,15,Embroidered Saree with Blouse Piece - Banarasi Silk - View 15,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Rust-Orange--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-909(1).jpg,16,Embroidered Saree with Blouse Piece - Banarasi Silk - View 16,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Rust-Orange--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-909(2).jpg,17,Embroidered Saree with Blouse Piece - Banarasi Silk - View 17,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Rust-Orange--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-909(3).jpg,18,Embroidered Saree with Blouse Piece - Banarasi Silk - View 18,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Rust-Orange--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-909(4).jpg,19,Embroidered Saree with Blouse Piece - Banarasi Silk - View 19,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Rust-Orange--Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-909(5).jpg,20,Embroidered Saree with Blouse Piece - Banarasi Silk - View 20,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Sea-Green-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-913(1).jpg,21,Embroidered Saree with Blouse Piece - Banarasi Silk - View 21,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Sea-Green-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-913(2).jpg,22,Embroidered Saree with Blouse Piece - Banarasi Silk - View 22,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Sea-Green-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-913(3).jpg,23,Embroidered Saree with Blouse Piece - Banarasi Silk - View 23,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Sea-Green-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-913(4).jpg,24,Embroidered Saree with Blouse Piece - Banarasi Silk - View 24,,,,,,
banarasi-silk-mustard-casual-wear-embroidery-work-saree-404612,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63938/Sea-Green-Banarasi-Silk-Casual-Wear-Embroidery-Work-saree-4646-913(5).jpg,25,Embroidered Saree with Blouse Piece - Banarasi Silk - View 25,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,Woven Saree with Blouse Piece - Satin Silk,"<p>Green woven saree with blouse piece.</p>
<p>For casual events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Saree with blouse piece and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Standard Size S-XXL</strong> (+$23) — we stitch the blouse to a standard size.</p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Custom Stitching</strong> (+$37) — we stitch the blouse to your exact measurements.</p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Unstitched</strong> (+$0) — blouse fabric shipped as-is.</p>
<p>&nbsp;&nbsp;&bull; <strong>Fall &amp; Pico</strong> (+$10) — we finish the saree edges.</p>
<p>&nbsp;&nbsp;&bull; <strong>Petticoat</strong> (+$15) — matching petticoat available.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Satin Silk. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/sarees"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Saris,Saree,"green,satin silk,casual,weaving,indian ethnic wear,usa,ships from india,in stock,saree",TRUE,Size,Standard,Size,Standard,2000,shopify,10,deny,manual,49.89,63.96,TRUE,TRUE,satin-silk-pista-gre-STA,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Pista-Green-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-805(1).jpg,1,Woven Saree with Blouse Piece - Satin Silk,FALSE,Woven Saree with Blouse Piece - Satin Silk | LuxeMia,Green woven saree for casual — $50. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Pista-Green-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-805(1).jpg,kg
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Pista-Green-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-805(2).jpg,2,Green Woven Saree with Blouse Piece - Satin Silk - View 3,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Pista-Green-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-805(3).jpg,3,Green Woven Saree with Blouse Piece - Satin Silk - View 4,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Olive-Green-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-803(1).jpg,4,Woven Saree with Blouse Piece - Satin Silk - View 4,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Olive-Green-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-803(2).jpg,5,Woven Saree with Blouse Piece - Satin Silk - View 5,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Olive-Green-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-803(3).jpg,6,Woven Saree with Blouse Piece - Satin Silk - View 6,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Pink-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-802(1).jpg,7,Woven Saree with Blouse Piece - Satin Silk - View 7,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Pink-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-802(2).jpg,8,Woven Saree with Blouse Piece - Satin Silk - View 8,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Pink-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-802(3).jpg,9,Woven Saree with Blouse Piece - Satin Silk - View 9,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Purple-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-804(1).jpg,10,Woven Saree with Blouse Piece - Satin Silk - View 10,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Purple-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-804(2).jpg,11,Woven Saree with Blouse Piece - Satin Silk - View 11,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Purple-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-804(3).jpg,12,Woven Saree with Blouse Piece - Satin Silk - View 12,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Turquoise-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-801(1).jpg,13,Woven Saree with Blouse Piece - Satin Silk - View 13,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Turquoise-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-801(2).jpg,14,Woven Saree with Blouse Piece - Satin Silk - View 14,,,,,,
satin-silk-pista-green-casual-wear-weaving-work-saree-404540,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63914/Turquoise-Satin-Silk-Casual-Wear-Weaving-Work-saree-Gaj-801(3).jpg,15,Woven Saree with Blouse Piece - Satin Silk - View 15,,,,,,
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,Woven Saree with Blouse Piece - Banarasi Silk,"<p>Green woven saree with blouse piece.</p>
<p>For casual events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Saree with blouse piece and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Standard Size S-XXL</strong> (+$23) — we stitch the blouse to a standard size.</p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Custom Stitching</strong> (+$37) — we stitch the blouse to your exact measurements.</p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Unstitched</strong> (+$0) — blouse fabric shipped as-is.</p>
<p>&nbsp;&nbsp;&bull; <strong>Fall &amp; Pico</strong> (+$10) — we finish the saree edges.</p>
<p>&nbsp;&nbsp;&bull; <strong>Petticoat</strong> (+$15) — matching petticoat available.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Banarasi Silk. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/sarees"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Saris,Saree,"green,banarasi silk,casual,weaving,indian ethnic wear,usa,ships from india,in stock,saree",TRUE,Size,Standard,Size,Standard,2000,shopify,10,deny,manual,62.11,79.62,TRUE,TRUE,banarasi-silk-pista--STA,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Pista-Green-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130001(1).jpg,1,Woven Saree with Blouse Piece - Banarasi Silk,FALSE,Woven Saree with Blouse Piece - Banarasi Silk | LuxeMia,Green woven saree for casual — $62. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Pista-Green-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130001(1).jpg,kg
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Pista-Green-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130001(2).jpg,2,Green Woven Saree with Blouse Piece - Banarasi Silk - View 3,,,,,,
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Pista-Green-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130001(3).jpg,3,Green Woven Saree with Blouse Piece - Banarasi Silk - View 4,,,,,,
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Pista-Green-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130001(4).jpg,4,Green Woven Saree with Blouse Piece - Banarasi Silk - View 5,,,,,,
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Light-Purple-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130002(1).jpg,5,Woven Saree with Blouse Piece - Banarasi Silk - View 5,,,,,,
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Light-Purple-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130002(2).jpg,6,Woven Saree with Blouse Piece - Banarasi Silk - View 6,,,,,,
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Light-Purple-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130002(3).jpg,7,Woven Saree with Blouse Piece - Banarasi Silk - View 7,,,,,,
banarasi-silk-pista-green-casual-wear-weaving-work-saree-404527,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63910/Light-Purple-Banarasi-Silk-Casual-Wear-Weaving-Work-saree-Muse-Delight-130002(4).jpg,8,Woven Saree with Blouse Piece - Banarasi Silk - View 8,,,,,,
chiffon-black-festival-wear-banglore-work-saree-404526,Saree with Blouse Piece - Chiffon,"<p>Black saree with blouse piece.</p>
<p>For festival events — Navratri, Diwali, weddings, family functions.</p>
<p><strong>SET INCLUDES:</strong> Saree with blouse piece and dupatta.</p>
<p><strong>STITCHING OPTIONS:</strong></p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Standard Size S-XXL</strong> (+$23) — we stitch the blouse to a standard size.</p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Custom Stitching</strong> (+$37) — we stitch the blouse to your exact measurements.</p>
<p>&nbsp;&nbsp;&bull; <strong>Blouse: Unstitched</strong> (+$0) — blouse fabric shipped as-is.</p>
<p>&nbsp;&nbsp;&bull; <strong>Fall &amp; Pico</strong> (+$10) — we finish the saree edges.</p>
<p>&nbsp;&nbsp;&bull; <strong>Petticoat</strong> (+$15) — matching petticoat available.</p>

<p><strong>CARE:</strong> First Wash Dry Clean. Iron at moderate temperature.</p>
<p><strong>FABRIC:</strong> Chiffon. Approx weight: 2 kg (full set).</p>
<p><strong>SHIPPING:</strong> Ships within 2-3 days (processing). Standard delivery time varies by country. <strong>DHL Express delivers in 3-5 days</strong>. <strong>Free shipping is always Standard</strong> — DHL Express available at checkout for an additional fee.</p>
<p><strong>AVAILABILITY:</strong> <span style=""color:#1a7f37"">✓ In stock</span> — limited edition, available while supplier inventory lasts.</p>
<p><strong>QUESTIONS?</strong> Email <a href=""mailto:hello@luxemia.shop"">hello@luxemia.shop</a>, call <a href=""tel:+12153419990"">+1-215-341-9990</a>, or <a href=""https://wa.me/12153419990"" target=""_blank"">WhatsApp Mini</a> — I answer the phone myself in English, Hindi, or Gujarati.</p>
<p><strong>SEE ALSO:</strong> <a href=""https://luxemia.shop/returns"">Returns policy</a> | <a href=""https://luxemia.shop/size-guide"">Size guide</a> | <a href=""https://luxemia.shop/sarees"">Browse all</a></p>
<p>— Mini, founder of LuxeMia</p>",LuxeMia,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas > Saris,Saree,"black,chiffon,festival,indian ethnic wear,usa,ships from india,in stock,saree",TRUE,Size,Standard,Size,Standard,2000,shopify,10,deny,manual,64.33,82.49,TRUE,TRUE,chiffon-black-festiv-STA,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Black-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1718(1).jpg,1,Saree with Blouse Piece - Chiffon,FALSE,Saree with Blouse Piece - Chiffon | LuxeMia,Black saree for festival — $64. Ships in 2-3 days. DHL Express 3-5 days. In stock.,active,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Black-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1718(1).jpg,kg
chiffon-black-festival-wear-banglore-work-saree-404526,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Black-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1718(2).jpg,2,Black Saree with Blouse Piece - View 3,,,,,,
chiffon-black-festival-wear-banglore-work-saree-404526,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Multicolor-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1712(1).jpg,3,Saree with Blouse Piece - View 3,,,,,,
chiffon-black-festival-wear-banglore-work-saree-404526,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Multicolor-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1712(2).jpg,4,Saree with Blouse Piece - View 4,,,,,,
chiffon-black-festival-wear-banglore-work-saree-404526,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Dusty-Red-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1717(1).jpg,5,Saree with Blouse Piece - View 5,,,,,,
chiffon-black-festival-wear-banglore-work-saree-404526,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Dusty-Red-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1717(2).jpg,6,Saree with Blouse Piece - View 6,,,,,,
chiffon-black-festival-wear-banglore-work-saree-404526,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Red-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1704(1).jpg,7,Saree with Blouse Piece - View 7,,,,,,
chiffon-black-festival-wear-banglore-work-saree-404526,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/September/63909/Red-Chiffon-Festival-Wear-Banglore-Work-saree-SW-1704(2).jpg,8,Saree with Blouse Piece - View 8,,,,,,
